City,Date,High,Low,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
Los Angeles,3/1/15,65,50,57.5,-2.3,7,0,0.66,0,0
,,,,,,,,,,
Los Angeles,3/2/15,63,49,56,-3.9,9,0,0.21,M,0
,,,,,,,,,,
Los Angeles,3/3/15,67,48,57.5,-2.4,7,0,0,0,0
,,,,,,,,,,
Los Angeles,3/4/15,72,48,60,0,5,0,0,0,0
,,,,,,,,,,
Los Angeles,3/5/15,77,51,64,4,1,0,0,0,0
,,,,,,,,,,
Los Angeles,3/6/15,83,49,66,5.9,0,1,0,0,0
,,,,,,,,,,
Los Angeles,3/7/15,86,54,70,9.8,0,5,0,0,0
,,,,,,,,,,
Los Angeles,3/8/15,78,53,65.5,5.3,0,1,0,0,0
,,,,,,,,,,
Los Angeles,3/9/15,73,57,65,4.7,0,0,0,0,0
,,,,,,,,,,
Los Angeles,3/10/15,80,55,67.5,7.2,0,3,0,0,0
,,,,,,,,,,
Los Angeles,3/11/15,73,60,66.5,6.1,0,2,T,0,0
,,,,,,,,,,
Los Angeles,3/12/15,86,56,71,10.6,0,6,0,0,0
,,,,,,,,,,
Los Angeles,3/13/15,90,61,75.5,15.1,0,11,0,0,0
,,,,,,,,,,
Los Angeles,3/14/15,93,62,77.5,17,0,13,0,0,0
,,,,,,,,,,
Los Angeles,3/15/15,92,66,79,18.5,0,14,0,0,0
,,,,,,,,,,
Los Angeles,3/16/15,90,66,78,17.4,0,13,0,0,0
,,,,,,,,,,
Los Angeles,3/17/15,82,63,72.5,11.9,0,8,0,0,0
,,,,,,,,,,
Los Angeles,3/18/15,75,62,68.5,7.8,0,4,T,0,0
,,,,,,,,,,
Los Angeles,3/19/15,76,60,68,7.3,0,3,0,0,0
,,,,,,,,,,
Los Angeles,3/20/15,78,59,68.5,7.7,0,4,0,0,0
,,,,,,,,,,
Los Angeles,3/21/15,75,62,68.5,7.7,0,4,0,0,0
,,,,,,,,,,
Los Angeles,3/22/15,72,59,65.5,4.6,0,1,0,0,0
,,,,,,,,,,
Los Angeles,3/23/15,73,57,65,4.1,0,0,0,0,0
,,,,,,,,,,
Los Angeles,3/24/15,75,58,66.5,5.5,0,2,0,0,0
,,,,,,,,,,
Los Angeles,3/25/15,84,60,72,11,0,7,0,0,0
,,,,,,,,,,
Los Angeles,3/26/15,92,61,76.5,15.4,0,12,0,0,0
,,,,,,,,,,
Los Angeles,3/27/15,91,62,76.5,15.3,0,12,0,0,0
,,,,,,,,,,
Los Angeles,3/28/15,81,61,71,9.8,0,6,0,0,0
,,,,,,,,,,
Los Angeles,3/29/15,78,56,67,5.7,0,2,0,0,0
,,,,,,,,,,
Los Angeles,3/30/15,78,57,67.5,6.1,0,3,0,0,0
,,,,,,,,,,
Los Angeles,3/31/15,73,57,65,3.5,0,0,0,0,0
,,,,,,,,,,
Los Angeles,4/1/15,74,58,66,4.5,0,1,0,0,0
,,,,,,,,,,
Los Angeles,4/2/15,75,54,64.5,2.9,0,0,0,0,0
,,,,,,,,,,
Los Angeles,4/3/15,86,57,71.5,9.8,0,7,0,0,0
,,,,,,,,,,
Los Angeles,4/4/15,84,59,71.5,9.7,0,7,0,0,0
,,,,,,,,,,
Los Angeles,4/5/15,71,57,64,2.1,1,0,0,0,0
,,,,,,,,,,
Los Angeles,4/6/15,67,53,60,-2,5,0,0,0,0
,,,,,,,,,,
Los Angeles,4/7/15,67,51,59,-3.1,6,0,0.13,0,0
,,,,,,,,,,
Los Angeles,4/8/15,70,49,59.5,-2.7,5,0,0,0,0
,,,,,,,,,,
Los Angeles,4/9/15,76,53,64.5,2.2,0,0,0,0,0
,,,,,,,,,,
Los Angeles,4/10/15,71,54,62.5,0.1,2,0,0,0,0
,,,,,,,,,,
Los Angeles,4/11/15,72,53,62.5,0,2,0,0,0,0
,,,,,,,,,,
Los Angeles,4/12/15,77,57,67,4.3,0,2,0,0,0
,,,,,,,,,,
Los Angeles,4/13/15,75,58,66.5,3.7,0,2,0,0,0
,,,,,,,,,,
Los Angeles,4/14/15,73,58,65.5,2.6,0,1,0,0,0
,,,,,,,,,,
Los Angeles,4/15/15,80,57,68.5,5.5,0,4,0,0,0
,,,,,,,,,,
Los Angeles,4/16/15,81,54,67.5,4.4,0,3,0,0,0
,,,,,,,,,,
Los Angeles,4/17/15,81,56,68.5,5.2,0,4,0,0,0
,,,,,,,,,,
Los Angeles,4/18/15,81,56,68.5,5.1,0,4,0,0,0
,,,,,,,,,,
Los Angeles,4/19/15,75,55,65,1.5,0,0,0,0,0
,,,,,,,,,,
Los Angeles,4/20/15,70,55,62.5,-1.1,2,0,0,0,0
,,,,,,,,,,
Los Angeles,4/21/15,67,58,62.5,-1.3,2,0,0,0,0
,,,,,,,,,,
Los Angeles,4/22/15,69,57,63,-0.9,2,0,0,0,0
,,,,,,,,,,
Los Angeles,4/23/15,69,55,62,-2,3,0,0,0,0
,,,,,,,,,,
Los Angeles,4/24/15,67,57,62,-2.1,3,0,0,0,0
,,,,,,,,,,
Los Angeles,4/25/15,66,56,61,-3.2,4,0,T,0,0
,,,,,,,,,,
Los Angeles,4/26/15,77,54,65.5,1.2,0,1,0,0,0
,,,,,,,,,,
Los Angeles,4/27/15,82,57,69.5,5.1,0,5,0,0,0
,,,,,,,,,,
Los Angeles,4/28/15,92,61,76.5,12,0,12,0,0,0
,,,,,,,,,,
Los Angeles,4/29/15,89,60,74.5,9.9,0,10,0,0,0
,,,,,,,,,,
Los Angeles,4/30/15,86,60,73,8.3,0,8,0,0,0
,,,,,,,,,,
Los Angeles,5/1/15,84,57,70.5,5.7,0,6,0,0,0
,,,,,,,,,,
Los Angeles,5/2/15,80,59,69.5,4.6,0,5,0,0,0
,,,,,,,,,,
Los Angeles,5/3/15,74,58,66,1,0,1,0,0,0
,,,,,,,,,,
Los Angeles,5/4/15,69,56,62.5,-2.6,2,0,0,0,0
,,,,,,,,,,
Los Angeles,5/5/15,67,58,62.5,-2.7,2,0,0,0,0
,,,,,,,,,,
Los Angeles,5/6/15,67,58,62.5,-2.7,2,0,0,0,0
,,,,,,,,,,
Los Angeles,5/7/15,65,54,59.5,-5.8,5,0,0.03,0,0
,,,,,,,,,,
Los Angeles,5/8/15,63,50,56.5,-8.9,8,0,0.18,0,0
,,,,,,,,,,
Los Angeles,5/9/15,69,55,62,-3.4,3,0,0,0,0
,,,,,,,,,,
Los Angeles,5/10/15,72,54,63,-2.5,2,0,0,0,0
,,,,,,,,,,
Los Angeles,5/11/15,76,57,66.5,1,0,2,0,0,0
,,,,,,,,,,
Los Angeles,5/12/15,72,57,64.5,-1.1,0,0,0,0,0
,,,,,,,,,,
Los Angeles,5/13/15,69,58,63.5,-2.2,1,0,0,0,0
,,,,,,,,,,
Los Angeles,5/14/15,68,53,60.5,-5.2,4,0,0.69,0,0
,,,,,,,,,,
Los Angeles,5/15/15,66,55,60.5,-5.3,4,0,0.03,0,0
,,,,,,,,,,
Los Angeles,5/16/15,71,56,63.5,-2.3,1,0,0,0,0
,,,,,,,,,,
Los Angeles,5/17/15,72,58,65,-0.8,0,0,0,0,0
,,,,,,,,,,
Los Angeles,5/18/15,71,60,65.5,-0.4,0,1,T,0,0
,,,,,,,,,,
Los Angeles,5/19/15,73,56,64.5,-1.4,0,0,0,0,0
,,,,,,,,,,
Los Angeles,5/20/15,72,57,64.5,-1.5,0,0,0,0,0
,,,,,,,,,,
Los Angeles,5/21/15,71,57,64,-2,1,0,0,0,0
,,,,,,,,,,
Los Angeles,5/22/15,69,57,63,-3.1,2,0,0,0,0
,,,,,,,,,,
Los Angeles,5/23/15,71,57,64,-2.2,1,0,0,0,0
,,,,,,,,,,
Los Angeles,5/24/15,70,58,64,-2.2,1,0,0,0,0
,,,,,,,,,,
Los Angeles,5/25/15,71,57,64,-2.3,1,0,0,0,0
,,,,,,,,,,
Los Angeles,5/26/15,69,59,64,-2.4,1,0,0,0,0
,,,,,,,,,,
Los Angeles,5/27/15,72,58,65,-1.4,0,0,0,0,0
,,,,,,,,,,
Los Angeles,5/28/15,75,57,66,-0.5,0,1,0,0,0
,,,,,,,,,,
Los Angeles,5/29/15,77,58,67.5,0.9,0,3,0,0,0
,,,,,,,,,,
Los Angeles,5/30/15,77,59,68,1.3,0,3,0,0,0
,,,,,,,,,,
Los Angeles,5/31/15,73,59,66,-0.8,0,1,0,0,0
,,,,,,,,,,
Los Angeles,6/1/15,75,59,67,0.1,0,2,0,0,0
,,,,,,,,,,
Los Angeles,6/2/15,76,60,68,1,0,3,0,0,0
,,,,,,,,,,
Los Angeles,6/3/15,74,61,67.5,0.4,0,3,T,0,0
,,,,,,,,,,
Los Angeles,6/4/15,70,61,65.5,-1.7,0,1,T,0,0
,,,,,,,,,,
Los Angeles,6/5/15,73,60,66.5,-0.9,0,2,T,0,0
,,,,,,,,,,
Los Angeles,6/6/15,72,58,65,-2.5,0,0,0,0,0
,,,,,,,,,,
Los Angeles,6/7/15,77,60,68.5,0.8,0,4,0,0,0
,,,,,,,,,,
Los Angeles,6/8/15,85,60,72.5,4.7,0,8,0,0,0
,,,,,,,,,,
Los Angeles,6/9/15,86,62,74,6,0,9,0.01,0,M
,,,,,,,,,,
Los Angeles,6/10/15,73,62,67.5,-0.6,0,3,0,0,0
,,,,,,,,,,
Los Angeles,6/11/15,75,62,68.5,0.2,0,4,0,0,0
,,,,,,,,,,
Los Angeles,6/12/15,72,63,67.5,-1,0,3,0,0,0
,,,,,,,,,,
Los Angeles,6/13/15,72,63,67.5,-1.1,0,3,0,0,0
,,,,,,,,,,
Los Angeles,6/14/15,77,63,70,1.2,0,5,0,0,0
,,,,,,,,,,
Los Angeles,6/15/15,78,62,70,1,0,5,0,0,0
,,,,,,,,,,
Los Angeles,6/16/15,79,61,70,0.8,0,5,0,0,0
,,,,,,,,,,
Los Angeles,6/17/15,78,62,70,0.6,0,5,0,0,0
,,,,,,,,,,
Los Angeles,6/18/15,81,62,71.5,1.9,0,7,0,0,0
,,,,,,,,,,
Los Angeles,6/19/15,82,58,70,0.2,0,5,0,0,0
,,,,,,,,,,
Los Angeles,6/20/15,85,63,74,4,0,9,0,0,0
,,,,,,,,,,
Los Angeles,6/21/15,82,64,73,2.8,0,8,0,0,0
,,,,,,,,,,
Los Angeles,6/22/15,83,62,72.5,2.1,0,8,0,0,0
,,,,,,,,,,
Los Angeles,6/23/15,84,63,73.5,2.9,0,9,0,0,0
,,,,,,,,,,
Los Angeles,6/24/15,83,63,73,2.3,0,8,0,0,0
,,,,,,,,,,
Los Angeles,6/25/15,81,62,71.5,0.6,0,7,0,0,0
,,,,,,,,,,
Los Angeles,6/26/15,78,60,69,-2.1,0,4,0,0,0
,,,,,,,,,,
Los Angeles,6/27/15,77,62,69.5,-1.8,0,5,T,0,0
,,,,,,,,,,
Los Angeles,6/28/15,86,67,76.5,5,0,12,T,0,0
,,,,,,,,,,
Los Angeles,6/29/15,91,68,79.5,7.8,0,15,0,0,0
,,,,,,,,,,
Los Angeles,6/30/15,89,67,78,6.2,0,13,T,0,0
,,,,,,,,,,
Los Angeles,7/1/15,84,67,75.5,3.5,0,11,0,0,0
,,,,,,,,,,
Los Angeles,7/2/15,83,65,74,1.9,0,9,0,0,0
,,,,,,,,,,
Los Angeles,7/3/15,80,63,71.5,-0.8,0,7,0,0,0
,,,,,,,,,,
Los Angeles,7/4/15,79,63,71,-1.4,0,6,0,0,0
,,,,,,,,,,
Los Angeles,7/5/15,75,64,69.5,-3.1,0,5,0,0,0
,,,,,,,,,,
Los Angeles,7/6/15,75,64,69.5,-3.2,0,5,0,0,0
,,,,,,,,,,
Los Angeles,7/7/15,77,65,71,-1.8,0,6,0,0,0
,,,,,,,,,,
Los Angeles,7/8/15,75,66,70.5,-2.4,0,6,0,0,0
,,,,,,,,,,
Los Angeles,7/9/15,76,64,70,-3,0,5,0,0,0
,,,,,,,,,,
Los Angeles,7/10/15,76,62,69,-4.1,0,4,0,0,0
,,,,,,,,,,
Los Angeles,7/11/15,79,62,70.5,-2.7,0,6,0,0,0
,,,,,,,,,,
Los Angeles,7/12/15,81,62,71.5,-1.8,0,7,0,0,0
,,,,,,,,,,
Los Angeles,7/13/15,84,64,74,0.6,0,9,0,0,0
,,,,,,,,,,
Los Angeles,7/14/15,84,64,74,0.5,0,9,0,0,0
,,,,,,,,,,
Los Angeles,7/15/15,81,65,73,-0.5,0,8,0,0,0
,,,,,,,,,,
Los Angeles,7/16/15,81,65,73,-0.6,0,8,0,0,0
,,,,,,,,,,
Los Angeles,7/17/15,81,63,72,-1.6,0,7,0,0,0
,,,,,,,,,,
Los Angeles,7/18/15,87,65,76,2.3,0,11,0.36,0,0
,,,,,,,,,,
Los Angeles,7/19/15,92,72,82,8.3,0,17,0.02,0,0
,,,,,,,,,,
Los Angeles,7/20/15,85,70,77.5,3.8,0,13,T,0,0
,,,,,,,,,,
Los Angeles,7/21/15,80,70,75,1.2,0,10,0,0,0
,,,,,,,,,,
Los Angeles,7/22/15,81,68,74.5,0.7,0,10,0,0,0
,,,,,,,,,,
Los Angeles,7/23/15,82,68,75,1.2,0,10,0,0,0
,,,,,,,,,,
Los Angeles,7/24/15,85,67,76,2.2,0,11,0,0,0
,,,,,,,,,,
Los Angeles,7/25/15,87,67,77,3.1,0,12,0,0,0
,,,,,,,,,,
Los Angeles,7/26/15,85,67,76,2.1,0,11,0,0,0
,,,,,,,,,,
Los Angeles,7/27/15,82,67,74.5,0.6,0,10,0,0,0
,,,,,,,,,,
Los Angeles,7/28/15,85,66,75.5,1.6,0,11,0,0,0
,,,,,,,,,,
Los Angeles,7/29/15,82,65,73.5,-0.4,0,9,0,0,0
,,,,,,,,,,
Los Angeles,7/30/15,83,68,75.5,1.6,0,11,0,0,0
,,,,,,,,,,
Los Angeles,7/31/15,84,67,75.5,1.6,0,11,0,0,0
,,,,,,,,,,
Los Angeles,8/1/15,83,67,75,1.1,0,10,0,0,0
,,,,,,,,,,
Los Angeles,8/2/15,84,66,75,1,0,10,0,0,0
,,,,,,,,,,
Los Angeles,8/3/15,84,67,75.5,1.5,0,11,0,0,0
,,,,,,,,,,
Los Angeles,8/4/15,88,67,77.5,3.5,0,13,0,0,0
,,,,,,,,,,
Los Angeles,8/5/15,88,67,77.5,3.5,0,13,0,0,0
,,,,,,,,,,
Los Angeles,8/6/15,86,67,76.5,2.5,0,12,0,0,0
,,,,,,,,,,
Los Angeles,8/7/15,81,66,73.5,-0.5,0,9,0,0,0
,,,,,,,,,,
Los Angeles,8/8/15,81,65,73,-1.1,0,8,0,0,0
,,,,,,,,,,
Los Angeles,8/9/15,78,63,70.5,-3.6,0,6,0,0,0
,,,,,,,,,,
Los Angeles,8/10/15,78,63,70.5,-3.6,0,6,0,0,0
,,,,,,,,,,
Los Angeles,8/11/15,81,63,72,-2.1,0,7,0,0,0
,,,,,,,,,,
Los Angeles,8/12/15,85,63,74,-0.2,0,9,0,0,0
,,,,,,,,,,
Los Angeles,8/13/15,91,68,79.5,5.3,0,15,0,0,0
,,,,,,,,,,
Los Angeles,8/14/15,91,68,79.5,5.3,0,15,0,0,0
,,,,,,,,,,
Los Angeles,8/15/15,96,71,83.5,9.3,0,19,0,0,0
,,,,,,,,,,
Los Angeles,8/16/15,95,68,81.5,7.2,0,17,0,0,0
,,,,,,,,,,
Los Angeles,8/17/15,88,69,78.5,4.2,0,14,0,0,0
,,,,,,,,,,
Los Angeles,8/18/15,86,68,77,2.7,0,12,0,0,0
,,,,,,,,,,
Los Angeles,8/19/15,82,67,74.5,0.1,0,10,0,0,0
,,,,,,,,,,
Los Angeles,8/20/15,81,67,74,-0.4,0,9,0,0,0
,,,,,,,,,,
Los Angeles,8/21/15,80,67,73.5,-0.9,0,9,0,0,0
,,,,,,,,,,
Los Angeles,8/22/15,83,68,75.5,1.1,0,11,0,0,0
,,,,,,,,,,
Los Angeles,8/23/15,83,66,74.5,0.1,0,10,0,0,0
,,,,,,,,,,
Los Angeles,8/24/15,87,67,77,2.5,0,12,0,0,0
,,,,,,,,,,
Los Angeles,8/25/15,87,71,79,4.5,0,14,T,0,0
,,,,,,,,,,
Los Angeles,8/26/15,92,73,82.5,8,0,18,0,0,0
,,,,,,,,,,
Los Angeles,8/27/15,93,71,82,7.5,0,17,0,0,0
,,,,,,,,,,
Los Angeles,8/28/15,97,73,85,10.5,0,20,0,0,0
,,,,,,,,,,
Los Angeles,8/29/15,94,73,83.5,9,0,19,0,0,0
,,,,,,,,,,
Los Angeles,8/30/15,90,71,80.5,6,0,16,0,0,0
,,,,,,,,,,
Los Angeles,8/31/15,85,69,77,2.6,0,12,0,0,0
,,,,,,,,,,
Los Angeles,9/1/15,83,69,76,1.6,0,11,0,0,0
,,,,,,,,,,
Los Angeles,9/2/15,81,67,74,-0.4,0,9,0,0,0
,,,,,,,,,,
Los Angeles,9/3/15,80,66,73,-1.3,0,8,0,0,0
,,,,,,,,,,
Los Angeles,9/4/15,79,66,72.5,-1.8,0,8,0,0,0
,,,,,,,,,,
Los Angeles,9/5/15,85,65,75,0.8,0,10,0,0,0
,,,,,,,,,,
Los Angeles,9/6/15,90,64,77,2.8,0,12,0,0,0
,,,,,,,,,,
Los Angeles,9/7/15,94,68,81,6.9,0,16,0,0,0
,,,,,,,,,,
Los Angeles,9/8/15,97,73,85,11,0,20,0,0,0
,,,,,,,,,,
Los Angeles,9/9/15,101,76,88.5,14.5,0,24,0,0,0
,,,,,,,,,,
Los Angeles,9/10/15,96,78,87,13.1,0,22,0,0,0
,,,,,,,,,,
Los Angeles,9/11/15,95,76,85.5,11.7,0,21,0,0,0
,,,,,,,,,,
Los Angeles,9/12/15,90,76,83,9.3,0,18,T,0,0
,,,,,,,,,,
Los Angeles,9/13/15,91,72,81.5,7.9,0,17,0,0,0
,,,,,,,,,,
Los Angeles,9/14/15,84,71,77.5,4,0,13,0,0,0
,,,,,,,,,,
Los Angeles,9/15/15,80,67,73.5,0.1,0,9,2.39,0,0
,,,,,,,,,,
Los Angeles,9/16/15,78,66,72,-1.2,0,7,0,0,0
,,,,,,,,,,
Los Angeles,9/17/15,82,65,73.5,0.4,0,9,0,0,0
,,,,,,,,,,
Los Angeles,9/18/15,87,65,76,3,0,11,0,0,0
,,,,,,,,,,
Los Angeles,9/19/15,92,67,79.5,6.7,0,15,0,0,0
,,,,,,,,,,
Los Angeles,9/20/15,98,70,84,11.3,0,19,0,0,0
,,,,,,,,,,
Los Angeles,9/21/15,86,72,79,6.5,0,14,0,0,0
,,,,,,,,,,
Los Angeles,9/22/15,84,70,77,4.6,0,12,0,0,0
,,,,,,,,,,
Los Angeles,9/23/15,86,68,77,4.8,0,12,0,0,0
,,,,,,,,,,
Los Angeles,9/24/15,92,68,80,7.9,0,15,0,0,0
,,,,,,,,,,
Los Angeles,9/25/15,93,69,81,9.1,0,16,0,0,0
,,,,,,,,,,
Los Angeles,9/26/15,92,70,81,9.2,0,16,0,0,0
,,,,,,,,,,
Los Angeles,9/27/15,90,67,78.5,6.9,0,14,0,0,0
,,,,,,,,,,
Los Angeles,9/28/15,88,68,78,6.5,0,13,0,0,0
,,,,,,,,,,
Los Angeles,9/29/15,87,64,75.5,4.2,0,11,0,0,0
,,,,,,,,,,
Los Angeles,9/30/15,89,66,77.5,6.4,0,13,0,0,0
,,,,,,,,,,
Los Angeles,10/1/15,87,69,78,7,0,13,0,0,0
,,,,,,,,,,
Los Angeles,10/2/15,84,68,76,5.2,0,11,0,0,0
,,,,,,,,,,
Los Angeles,10/3/15,84,65,74.5,3.8,0,10,0,0,0
,,,,,,,,,,
Los Angeles,10/4/15,73,62,67.5,-3,0,3,0.05,0,0
,,,,,,,,,,
Los Angeles,10/5/15,76,62,69,-1.3,0,4,0.4,0,0
,,,,,,,,,,
Los Angeles,10/6/15,78,62,70,-0.2,0,5,0,0,0
,,,,,,,,,,
Los Angeles,10/7/15,84,64,74,4,0,9,0,0,0
,,,,,,,,,,
Los Angeles,10/8/15,89,65,77,7.1,0,12,0,0,0
,,,,,,,,,,
Los Angeles,10/9/15,100,68,84,14.3,0,19,0,0,0
,,,,,,,,,,
Los Angeles,10/10/15,100,72,86,16.4,0,21,0,0,0
,,,,,,,,,,
Los Angeles,10/11/15,100,74,87,17.6,0,22,0,0,0
,,,,,,,,,,
Los Angeles,10/12/15,93,73,83,13.7,0,18,0,0,0
,,,,,,,,,,
Los Angeles,10/13/15,92,74,83,13.9,0,18,0,0,0
,,,,,,,,,,
Los Angeles,10/14/15,86,72,79,10,0,14,0,0,M
,,,,,,,,,,
Los Angeles,10/15/15,83,70,76.5,7.7,0,12,0,0,0
,,,,,,,,,,
Los Angeles,10/16/15,75,70,72.5,3.9,0,8,0,0,0
,,,,,,,,,,
Los Angeles,10/17/15,82,69,75.5,7,0,11,0,0,0
,,,,,,,,,,
Los Angeles,10/18/15,79,68,73.5,5.2,0,9,T,0,0
,,,,,,,,,,
Los Angeles,10/19/15,79,65,72,3.8,0,7,0,0,0
,,,,,,,,,,
Los Angeles,10/20/15,80,62,71,3,0,6,0,0,0
,,,,,,,,,,
Los Angeles,10/21/15,84,63,73.5,5.6,0,9,0,0,0
,,,,,,,,,,
Los Angeles,10/22/15,80,65,72.5,4.8,0,8,0,0,0
,,,,,,,,,,
Los Angeles,10/23/15,80,62,71,3.5,0,6,0,0,0
,,,,,,,,,,
Los Angeles,10/24/15,90,63,76.5,9.1,0,12,0,0,0
,,,,,,,,,,
Los Angeles,10/25/15,86,66,76,8.8,0,11,0,0,0
,,,,,,,,,,
Los Angeles,10/26/15,88,61,74.5,7.5,0,10,0,0,0
,,,,,,,,,,
Los Angeles,10/27/15,82,61,71.5,4.7,0,7,0,0,0
,,,,,,,,,,
Los Angeles,10/28/15,80,66,73,6.4,0,8,0,0,0
,,,,,,,,,,
Los Angeles,10/29/15,83,68,75.5,9.1,0,11,0,0,0
,,,,,,,,,,
Los Angeles,10/30/15,86,65,75.5,9.3,0,11,0,0,0
,,,,,,,,,,
Los Angeles,10/31/15,89,60,74.5,8.5,0,10,0,0,0
,,,,,,,,,,
Seattle,10/1/10,64,51,57.5,0.4,7,0,0,0,0
,,,,,,,,,,
Seattle,10/2/10,65,54,59.5,2.7,5,0,0,0,0
,,,,,,,,,,
Seattle,10/3/10,60,53,56.5,0.1,8,0,0,0,0
,,,,,,,,,,
Seattle,10/4/10,60,49,54.5,-1.6,10,0,0,0,0
,,,,,,,,,,
Seattle,10/5/10,63,45,54,-1.8,11,0,0,0,0
,,,,,,,,,,
Seattle,10/6/10,68,48,58,2.5,7,0,0,0,0
,,,,,,,,,,
Seattle,10/7/10,62,50,56,0.8,9,0,0,0,0
,,,,,,,,,,
Seattle,10/8/10,66,55,60.5,5.6,4,0,0.12,0,0
,,,,,,,,,,
Seattle,10/9/10,63,56,59.5,4.9,5,0,1.21,0,0
,,,,,,,,,,
Seattle,10/10/10,63,51,57,2.7,8,0,0.74,0,0
,,,,,,,,,,
Seattle,10/11/10,60,45,52.5,-1.5,12,0,0,0,0
,,,,,,,,,,
Seattle,10/12/10,63,44,53.5,-0.2,11,0,0,0,0
,,,,,,,,,,
Seattle,10/13/10,65,45,55,1.6,10,0,0,0,0
,,,,,,,,,,
Seattle,10/14/10,60,47,53.5,0.3,11,0,0.12,0,0
,,,,,,,,,,
Seattle,10/15/10,57,45,51,-1.9,14,0,0,0,0
,,,,,,,,,,
Seattle,10/16/10,57,42,49.5,-3.1,15,0,0,0,0
,,,,,,,,,,
Seattle,10/17/10,58,37,47.5,-4.8,17,0,0,0,0
,,,,,,,,,,
Seattle,10/18/10,59,42,50.5,-1.6,14,0,0,0,0
,,,,,,,,,,
Seattle,10/19/10,64,42,53,1.2,12,0,0,0,0
,,,,,,,,,,
Seattle,10/20/10,65,44,54.5,3,10,0,0,0,0
,,,,,,,,,,
Seattle,10/21/10,59,45,52,0.7,13,0,T,0,0
,,,,,,,,,,
Seattle,10/22/10,59,50,54.5,3.5,10,0,0.05,0,0
,,,,,,,,,,
Seattle,10/23/10,59,49,54,3.2,11,0,0.38,0,0
,,,,,,,,,,
Seattle,10/24/10,52,47,49.5,-1,15,0,0.72,0,0
,,,,,,,,,,
Seattle,10/25/10,51,44,47.5,-2.8,17,0,1.08,0,0
,,,,,,,,,,
Seattle,10/26/10,48,44,46,-4.1,19,0,0.19,0,0
,,,,,,,,,,
Seattle,10/27/10,61,44,52.5,2.7,12,0,T,0,0
,,,,,,,,,,
Seattle,10/28/10,58,50,54,4.4,11,0,0.07,0,0
,,,,,,,,,,
Seattle,10/29/10,58,46,52,2.6,13,0,0.01,0,0
,,,,,,,,,,
Seattle,10/30/10,51,39,45,-4.1,20,0,0.39,0,0
,,,,,,,,,,
Seattle,10/31/10,56,47,51.5,2.6,13,0,0.16,0,0
,,,,,,,,,,
Seattle,11/1/10,58,49,53.5,4.8,11,0,1.56,0,0
,,,,,,,,,,
Seattle,11/2/10,63,48,55.5,7,9,0,0.02,0,0
,,,,,,,,,,
Seattle,11/3/10,74,46,60,11.7,5,0,0,0,0
,,,,,,,,,,
Seattle,11/4/10,65,47,56,8,9,0,0,0,0
,,,,,,,,,,
Seattle,11/5/10,55,47,51,3.2,14,0,0.17,0,0
,,,,,,,,,,
Seattle,11/6/10,54,47,50.5,2.9,14,0,0.7,0,0
,,,,,,,,,,
Seattle,11/7/10,55,44,49.5,2.1,15,0,0.06,0,0
,,,,,,,,,,
Seattle,11/8/10,51,41,46,-1.1,19,0,0,0,0
,,,,,,,,,,
Seattle,11/9/10,46,40,43,-3.9,22,0,0.22,0,0
,,,,,,,,,,
Seattle,11/10/10,51,38,44.5,-2.2,20,0,T,0,0
,,,,,,,,,,
Seattle,11/11/10,48,37,42.5,-4,22,0,0.13,0,0
,,,,,,,,,,
Seattle,11/12/10,50,38,44,-2.2,21,0,0,0,0
,,,,,,,,,,
Seattle,11/13/10,48,42,45,-1,20,0,0.12,0,0
,,,,,,,,,,
Seattle,11/14/10,52,46,49,3.2,16,0,0.27,0,0
,,,,,,,,,,
Seattle,11/15/10,56,48,52,6.4,13,0,0.14,0,0
,,,,,,,,,,
Seattle,11/16/10,52,46,49,3.7,16,0,0,0,0
,,,,,,,,,,
Seattle,11/17/10,50,40,45,-0.1,20,0,0.17,0,0
,,,,,,,,,,
Seattle,11/18/10,44,35,39.5,-5.4,25,0,0.2,0,0
,,,,,,,,,,
Seattle,11/19/10,48,39,43.5,-1.1,21,0,0.06,0,0
,,,,,,,,,,
Seattle,11/20/10,44,33,38.5,-5.9,26,0,T,0,0
,,,,,,,,,,
Seattle,11/21/10,37,31,34,-10.2,31,0,0.01,T,0
,,,,,,,,,,
Seattle,11/22/10,32,22,27,-17,38,0,0.15,2.5,1
,,,,,,,,,,
Seattle,11/23/10,25,16,20.5,-23.2,44,0,T,T,1
,,,,,,,,,,
Seattle,11/24/10,29,14,21.5,-22,43,0,0,0,0
,,,,,,,,,,
Seattle,11/25/10,39,28,33.5,-9.8,31,0,0.01,T,0
,,,,,,,,,,
Seattle,11/26/10,47,36,41.5,-1.6,23,0,0.29,0,0
,,,,,,,,,,
Seattle,11/27/10,41,33,37,-5.9,28,0,0.01,0,0
,,,,,,,,,,
Seattle,11/28/10,42,35,38.5,-4.2,26,0,0.02,0,0
,,,,,,,,,,
Seattle,11/29/10,44,36,40,-2.5,25,0,0.1,0,0
,,,,,,,,,,
Seattle,11/30/10,48,39,43.5,1.2,21,0,0.64,0,0
,,,,,,,,,,
Seattle,12/1/10,46,38,42,-0.1,23,0,T,0,0
,,,,,,,,,,
Seattle,12/2/10,42,36,39,-2.9,26,0,T,0,0
,,,,,,,,,,
Seattle,12/3/10,48,37,42.5,0.8,22,0,0,0,0
,,,,,,,,,,
Seattle,12/4/10,49,34,41.5,0,23,0,0,0,0
,,,,,,,,,,
