City,Date,High,Low,0
Los Angeles,6/18/15,81,62,0
,,,,0
Los Angeles,6/19/15,82,58,0
,,,,0
Los Angeles,6/20/15,85,63,0
,,,,0
Los Angeles,6/21/15,82,64,0
,,,,0
Los Angeles,6/22/15,83,62,0
,,,,0
Los Angeles,6/23/15,84,63,0
,,,,0
Los Angeles,6/24/15,83,63,0
,,,,0
Los Angeles,6/25/15,81,62,0
,,,,0
Los Angeles,6/26/15,78,60,0
,,,,0
Los Angeles,6/27/15,77,62,0
,,,,0
Los Angeles,6/28/15,86,67,0
,,,,0
Los Angeles,6/29/15,91,68,0
,,,,0
Los Angeles,6/30/15,89,67,0
,,,,0
Los Angeles,7/1/15,84,67,0
,,,,0
Los Angeles,7/2/15,83,65,0
,,,,0
Los Angeles,7/3/15,80,63,0
,,,,0
Los Angeles,7/4/15,79,63,0
,,,,0
Los Angeles,7/5/15,75,64,0
,,,,0
Los Angeles,7/6/15,75,64,0
,,,,0
Los Angeles,7/7/15,77,65,0
,,,,0
Los Angeles,7/8/15,75,66,0
,,,,0
Los Angeles,7/9/15,76,64,0
,,,,0
Los Angeles,7/10/15,76,62,0
,,,,0
Los Angeles,7/11/15,79,62,0
,,,,0
Los Angeles,7/12/15,81,62,0
,,,,0
Los Angeles,7/13/15,84,64,0
,,,,0
Los Angeles,7/14/15,84,64,0
,,,,0
Los Angeles,7/15/15,81,65,0
,,,,0
Los Angeles,7/16/15,81,65,0
,,,,0
Los Angeles,7/17/15,81,63,0
,,,,0
Los Angeles,7/18/15,87,65,0.36
,,,,0
Los Angeles,7/19/15,92,72,0.02
,,,,0
Los Angeles,7/20/15,85,70,0
,,,,0
Los Angeles,7/21/15,80,70,0
,,,,0
Los Angeles,7/22/15,81,68,0
,,,,0
Los Angeles,7/23/15,82,68,0
,,,,0
Los Angeles,7/24/15,85,67,0
,,,,0
Los Angeles,7/25/15,87,67,0
,,,,0
Los Angeles,7/26/15,85,67,0
,,,,0
Los Angeles,7/27/15,82,67,0
,,,,0
Los Angeles,7/28/15,85,66,0
,,,,0
Los Angeles,7/29/15,82,65,0
,,,,0
Los Angeles,7/30/15,83,68,0
,,,,0
Los Angeles,7/31/15,84,67,0
,,,,0
Los Angeles,8/1/15,83,67,0
,,,,0
Los Angeles,8/2/15,84,66,0
,,,,0
Los Angeles,8/3/15,84,67,0
,,,,0
Los Angeles,8/4/15,88,67,0
,,,,0
Los Angeles,8/5/15,88,67,0
,,,,0
Los Angeles,8/6/15,86,67,0
,,,,0
Los Angeles,8/7/15,81,66,0
,,,,0
Los Angeles,8/8/15,81,65,0
,,,,0
Los Angeles,8/9/15,78,63,0
,,,,0
Los Angeles,8/10/15,78,63,0
,,,,0
Los Angeles,8/11/15,81,63,0
,,,,0
Los Angeles,8/12/15,85,63,0
,,,,0
Los Angeles,8/13/15,91,68,0
,,,,0
Los Angeles,8/14/15,91,68,0
,,,,0
Los Angeles,8/15/15,96,71,0
,,,,0
Los Angeles,8/16/15,95,68,0
,,,,0
Los Angeles,8/17/15,88,69,0
,,,,0
Los Angeles,8/18/15,86,68,0
,,,,0
Los Angeles,8/19/15,82,67,0
,,,,0
Los Angeles,8/20/15,81,67,0
,,,,0
Los Angeles,8/21/15,80,67,0
,,,,0
Los Angeles,8/22/15,83,68,0
,,,,0
Los Angeles,8/23/15,83,66,0
,,,,0
Los Angeles,8/24/15,87,67,0
,,,,0
Los Angeles,8/25/15,87,71,0
,,,,0
Los Angeles,8/26/15,92,73,0
,,,,0
Los Angeles,8/27/15,93,71,0
,,,,0
Los Angeles,8/28/15,97,73,0
,,,,0
Los Angeles,8/29/15,94,73,0
,,,,0
Los Angeles,8/30/15,90,71,0
,,,,0
Los Angeles,8/31/15,85,69,0
,,,,0
Los Angeles,9/1/15,83,69,0
,,,,0
Los Angeles,9/2/15,81,67,0
,,,,0
Los Angeles,9/3/15,80,66,0
,,,,0
Los Angeles,9/4/15,79,66,0
,,,,0
Los Angeles,9/5/15,85,65,0
,,,,0
Los Angeles,9/6/15,90,64,0
,,,,0
Los Angeles,9/7/15,94,68,0
,,,,0
Los Angeles,9/8/15,97,73,0
,,,,0
Los Angeles,9/9/15,101,76,0
,,,,0
Los Angeles,9/10/15,96,78,0
,,,,0
Los Angeles,9/11/15,95,76,0
,,,,0
Los Angeles,9/12/15,90,76,0
,,,,0
Los Angeles,9/13/15,91,72,0
,,,,0
Los Angeles,9/14/15,84,71,0
,,,,0
Los Angeles,9/15/15,80,67,2.39
,,,,0
Los Angeles,9/16/15,78,66,0
,,,,0
Los Angeles,9/17/15,82,65,0
,,,,0
Los Angeles,9/18/15,87,65,0
,,,,0
Los Angeles,9/19/15,92,67,0
,,,,0
Los Angeles,9/20/15,98,70,0
,,,,0
Los Angeles,9/21/15,86,72,0
,,,,0
Los Angeles,9/22/15,84,70,0
,,,,0
Los Angeles,9/23/15,86,68,0
,,,,0
Los Angeles,9/24/15,92,68,0
,,,,0
Los Angeles,9/25/15,93,69,0
,,,,0
Los Angeles,9/26/15,92,70,0
,,,,0
Los Angeles,9/27/15,90,67,0
,,,,0
Los Angeles,9/28/15,88,68,0
,,,,0
Los Angeles,9/29/15,87,64,0
,,,,0
Los Angeles,9/30/15,89,66,0
,,,,0
Los Angeles,10/1/15,87,69,0
,,,,0
Los Angeles,10/2/15,84,68,0
,,,,0
Los Angeles,10/3/15,84,65,0
,,,,0
Los Angeles,10/4/15,73,62,0.05
,,,,0
Los Angeles,10/5/15,76,62,0.4
,,,,0
Los Angeles,10/6/15,78,62,0
,,,,0
Los Angeles,10/7/15,84,64,0
,,,,0
Los Angeles,10/8/15,89,65,0
,,,,0
Los Angeles,10/9/15,100,68,0
,,,,0
Los Angeles,10/10/15,100,72,0
,,,,0
Los Angeles,10/11/15,100,74,0
,,,,0
Los Angeles,10/12/15,93,73,0
,,,,0
Los Angeles,10/13/15,92,74,0
,,,,0
Los Angeles,10/14/15,86,72,0
,,,,0
Los Angeles,10/15/15,83,70,0
,,,,0
Los Angeles,10/16/15,75,70,0
,,,,0
Los Angeles,10/17/15,82,69,0
,,,,0
Los Angeles,10/18/15,79,68,0
,,,,0
Los Angeles,10/19/15,79,65,0
,,,,0
Los Angeles,10/20/15,80,62,0
,,,,0
Los Angeles,10/21/15,84,63,0
,,,,0
Los Angeles,10/22/15,80,65,0
,,,,0
Los Angeles,10/23/15,80,62,0
,,,,0
Los Angeles,10/24/15,90,63,0
,,,,0
Los Angeles,10/25/15,86,66,0
,,,,0
Los Angeles,10/26/15,88,61,0
,,,,0
Los Angeles,10/27/15,82,61,0
,,,,0
Los Angeles,10/28/15,80,66,0
,,,,0
Los Angeles,10/29/15,83,68,0
,,,,0
Los Angeles,10/30/15,86,65,0
,,,,0
Los Angeles,10/31/15,89,60,0
,,,,0
Seattle,10/1/10,64,51,0
,,,,0
Seattle,10/2/10,65,54,0
,,,,0
Seattle,10/3/10,60,53,0
,,,,0
Seattle,10/4/10,60,49,0
,,,,0
Seattle,10/5/10,63,45,0
,,,,0
Seattle,10/6/10,68,48,0
,,,,0
Seattle,10/7/10,62,50,0
,,,,0
Seattle,10/8/10,66,55,0.12
,,,,0
Seattle,10/9/10,63,56,1.21
,,,,0
Seattle,10/10/10,63,51,0.74
,,,,0
Seattle,10/11/10,60,45,0
,,,,0
Seattle,10/12/10,63,44,0
,,,,0
Seattle,10/13/10,65,45,0
,,,,0
Seattle,10/14/10,60,47,0.12
,,,,0
Seattle,10/15/10,57,45,0
,,,,0
Seattle,10/16/10,57,42,0
,,,,0
Seattle,10/17/10,58,37,0
,,,,0
Seattle,10/18/10,59,42,0
,,,,0
Seattle,10/19/10,64,42,0
,,,,0
Seattle,10/20/10,65,44,0
,,,,0
Seattle,10/21/10,59,45,0
,,,,0
Seattle,10/22/10,59,50,0.05
,,,,0
Seattle,10/23/10,59,49,0.38
,,,,0
Seattle,10/24/10,52,47,0.72
,,,,0
Seattle,10/25/10,51,44,1.08
,,,,0
Seattle,10/26/10,48,44,0.19
,,,,0
Seattle,10/27/10,61,44,0
,,,,0
Seattle,10/28/10,58,50,0.07
,,,,0
Seattle,10/29/10,58,46,0.01
,,,,0
Seattle,10/30/10,51,39,0.39
,,,,0
Seattle,10/31/10,56,47,0.16
,,,,0
Seattle,11/1/10,58,49,1.56
,,,,0
Seattle,11/2/10,63,48,0.02
,,,,0
Seattle,11/3/10,74,46,0
,,,,0
Seattle,11/4/10,65,47,0
,,,,0
Seattle,11/5/10,55,47,0.17
,,,,0
Seattle,11/6/10,54,47,0.7
,,,,0
Seattle,11/7/10,55,44,0.06
,,,,0
Seattle,11/8/10,51,41,0
,,,,0
Seattle,11/9/10,46,40,0.22
,,,,0
Seattle,11/10/10,51,38,0
,,,,0
Seattle,11/11/10,48,37,0.13
,,,,0
Seattle,11/12/10,50,38,0
,,,,0
Seattle,11/13/10,48,42,0.12
,,,,0
Seattle,11/14/10,52,46,0.27
,,,,0
Seattle,11/15/10,56,48,0.14
,,,,0
Seattle,11/16/10,52,46,0
,,,,0
Seattle,11/17/10,50,40,0.17
,,,,0
Seattle,11/18/10,44,35,0.2
,,,,0
Seattle,11/19/10,48,39,0.06
,,,,0
Seattle,11/20/10,44,33,0
,,,,0
Seattle,11/21/10,37,31,0.01
,,,,0
Seattle,11/22/10,32,22,0.15
,,,,0
Seattle,11/23/10,25,16,0
,,,,0
Seattle,11/24/10,29,14,0
,,,,0
Seattle,11/25/10,39,28,0.01
,,,,0
Seattle,11/26/10,47,36,0.29
,,,,0
Seattle,11/27/10,41,33,0.01
,,,,0
Seattle,11/28/10,42,35,0.02
,,,,0
Seattle,11/29/10,44,36,0.1
,,,,0
Seattle,11/30/10,48,39,0.64
,,,,0
Seattle,12/1/10,46,38,0
,,,,0
Seattle,12/2/10,42,36,0
,,,,0
Seattle,12/3/10,48,37,0
,,,,0
Seattle,12/4/10,49,34,0
,,,,0
Seattle,12/5/10,50,36,0
,,,,0
Seattle,12/6/10,49,38,0.01
,,,,0
Seattle,12/7/10,54,45,0.35
,,,,0
Seattle,12/8/10,54,45,0.51
,,,,0
Seattle,12/9/10,49,43,0.89
,,,,0
Seattle,12/10/10,49,41,0
,,,,0
Seattle,12/11/10,51,39,1.42
,,,,0
Seattle,12/12/10,55,50,2.19
,,,,0
Seattle,12/13/10,54,47,0.46
,,,,0
Seattle,12/14/10,49,37,0.82
,,,,0
Seattle,12/15/10,47,38,0.11
,,,,0
Seattle,12/16/10,47,37,0.02
,,,,0
Seattle,12/17/10,49,40,0
,,,,0
Seattle,12/18/10,48,37,0.08
,,,,0
Seattle,12/19/10,47,36,0.14
,,,,0
Seattle,12/20/10,43,36,0.03
,,,,0
Seattle,12/21/10,51,42,0.01
,,,,0
Seattle,12/22/10,50,39,0.01
,,,,0
Seattle,12/23/10,48,39,0.25
,,,,0
Seattle,12/24/10,51,45,0.44
,,,,0
Seattle,12/25/10,54,44,0.32
,,,,0
Seattle,12/26/10,46,38,0.09
,,,,0
Seattle,12/27/10,44,38,0.44
,,,,0
Seattle,12/28/10,48,38,0.01
,,,,0
Seattle,12/29/10,39,33,0.09
,,,,0
Seattle,12/30/10,36,25,0
,,,,0
Seattle,12/31/10,37,21,0
,,,,0
Seattle,1/1/11,40,26,0
,,,,0
Seattle,1/2/11,39,25,0
,,,,0
Seattle,1/3/11,42,27,0
,,,,0
Seattle,1/4/11,38,28,0.03
,,,,0
Seattle,1/5/11,45,35,0.12
,,,,0
Seattle,1/6/11,49,44,0.17
,,,,0
Seattle,1/7/11,48,37,0.37
,,,,0
Seattle,1/8/11,40,34,0.03
,,,,0
Seattle,1/9/11,39,31,0.02
,,,,0
Seattle,1/10/11,38,30,0
,,,,0
Seattle,1/11/11,39,30,0.3
,,,,0
Seattle,1/12/11,47,33,0.81
,,,,0
Seattle,1/13/11,53,43,0.82
,,,,0
Seattle,1/14/11,54,49,0.29
,,,,0
Seattle,1/15/11,52,47,0.45
,,,,0
Seattle,1/16/11,55,50,0.27
,,,,0
Seattle,1/17/11,50,42,0.04
,,,,0
Seattle,1/18/11,42,37,0.08
,,,,0
Seattle,1/19/11,45,35,0
,,,,0
Seattle,1/20/11,44,33,0.05
,,,,0
Seattle,1/21/11,49,44,0.51
,,,,0
Seattle,1/22/11,49,40,0
,,,,0
Seattle,1/23/11,46,41,0.04
,,,,0
Seattle,1/24/11,48,44,0.21
,,,,0
Seattle,1/25/11,50,43,0
,,,,0
Seattle,1/26/11,54,39,0
,,,,0
Seattle,1/27/11,50,37,0
,,,,0
Seattle,1/28/11,52,39,0.14
,,,,0
Seattle,1/29/11,48,43,0.24
,,,,0
Seattle,1/30/11,44,37,0
,,,,0
Seattle,1/31/11,44,34,0
,,,,0
Seattle,2/1/11,46,32,0
,,,,0
Seattle,2/2/11,51,29,0
,,,,0
Seattle,2/3/11,49,39,0.01
,,,,0
Seattle,2/4/11,50,45,0.07
,,,,0
Seattle,2/5/11,47,43,0.08
,,,,0
Seattle,2/6/11,50,43,0.25
,,,,0
Seattle,2/7/11,48,39,0.05
,,,,0
Seattle,2/8/11,46,35,0
,,,,0
Seattle,2/9/11,45,28,0
,,,,0
Seattle,2/10/11,47,29,0
,,,,0
Seattle,2/11/11,47,35,0
,,,,0
Seattle,2/12/11,54,40,0.37
,,,,0
Seattle,2/13/11,52,41,0.24
,,,,0
Seattle,2/14/11,50,40,0.54
,,,,0
Seattle,2/15/11,46,37,0.09
,,,,0
Seattle,2/16/11,44,34,0.04
,,,,0
Seattle,2/17/11,44,34,0.11
,,,,0
Seattle,2/18/11,49,32,0
,,,,0
Seattle,2/19/11,43,32,0
,,,,0
Seattle,2/20/11,45,27,0
,,,,0
Seattle,2/21/11,45,34,0.03
,,,,0
Seattle,2/22/11,44,32,0.04
,,,,0
Seattle,2/23/11,37,27,0.24
,,,,0
Seattle,2/24/11,35,24,0
,,,,0
Seattle,2/25/11,31,20,0
,,,,0
Seattle,2/26/11,34,19,0
,,,,0
Seattle,2/27/11,42,33,0.47
,,,,0
Seattle,2/28/11,40,34,0.42
,,,,0
Seattle,3/1/11,44,34,0.24
,,,,0
Seattle,3/2/11,50,36,0.07
,,,,0
Seattle,3/3/11,48,36,0.22
,,,,0
Seattle,3/4/11,49,33,0.12
,,,,0
Seattle,3/5/11,50,38,0.02
,,,,0
Seattle,3/6/11,47,34,0
,,,,0
Seattle,3/7/11,48,36,0
,,,,0
Seattle,3/8/11,52,38,0.16
,,,,0
Seattle,3/9/11,52,42,1.47
,,,,0
Seattle,3/10/11,53,39,0.55
,,,,0
Seattle,3/11/11,53,38,0
,,,,0
Seattle,3/12/11,48,42,0.41
,,,,0
Seattle,3/13/11,53,43,0.33
,,,,0
Seattle,3/14/11,53,44,0.12
,,,,0
Seattle,3/15/11,55,42,0.37
,,,,0
Seattle,3/16/11,48,38,0.09
,,,,0
Seattle,3/17/11,51,37,0
,,,,0
Seattle,3/18/11,50,38,0.27
,,,,0
Seattle,3/19/11,54,36,0
,,,,0
Seattle,3/20/11,50,37,0.01
,,,,0
Seattle,3/21/11,50,40,0.01
,,,,0
Seattle,3/22/11,51,37,0
,,,,0
Seattle,3/23/11,62,34,0
,,,,0
Seattle,3/24/11,61,41,0.23
,,,,0
Seattle,3/25/11,55,39,0.33
,,,,0
Seattle,3/26/11,50,37,0.15
,,,,0
Seattle,3/27/11,51,39,0.28
,,,,0
Seattle,3/28/11,51,41,0.14
,,,,0
Seattle,3/29/11,49,43,0.12
,,,,0
Seattle,3/30/11,51,48,0.26
,,,,0
Seattle,3/31/11,54,46,0.32
,,,,0
Seattle,4/1/11,48,41,1.13
,,,,0
Seattle,4/2/11,48,39,0.37
,,,,0
Seattle,4/3/11,49,38,0.06
,,,,0
Seattle,4/4/11,47,41,0.24
,,,,0
Seattle,4/5/11,46,41,0.23
,,,,0
Seattle,4/6/11,48,34,0.12
,,,,0
Seattle,4/7/11,49,33,0.08
,,,,0
Seattle,4/8/11,54,34,0
,,,,0
Seattle,4/9/11,55,42,0.01
,,,,0
Seattle,4/10/11,55,44,0.16
,,,,0
Seattle,4/11/11,51,38,0
,,,,0
Seattle,4/12/11,53,35,0
,,,,0
Seattle,4/13/11,48,40,0.17
,,,,0
Seattle,4/14/11,47,39,0.4
,,,,0
Seattle,4/15/11,53,38,0.09
,,,,0
Seattle,4/16/11,53,42,0.06
,,,,0
Seattle,4/17/11,52,36,0.01
,,,,0
Seattle,4/18/11,51,36,0.01
,,,,0
Seattle,4/19/11,53,36,0
,,,,0
Seattle,4/20/11,54,36,0
,,,,0
Seattle,4/21/11,53,38,0
,,,,0
Seattle,4/22/11,57,38,0
,,,,0
Seattle,4/23/11,66,38,0
,,,,0
Seattle,4/24/11,55,45,0.18
,,,,0
Seattle,4/25/11,52,43,0.52
,,,,0
Seattle,4/26/11,57,42,0.01
,,,,0
Seattle,4/27/11,52,37,0.45
,,,,0
Seattle,4/28/11,51,39,0.04
,,,,0
Seattle,4/29/11,54,39,0
,,,,0
Seattle,4/30/11,56,43,0.13
,,,,0
Seattle,5/1/11,62,39,0
,,,,0
Seattle,5/2/11,53,44,0.18
,,,,0
Seattle,5/3/11,58,44,0
,,,,0
Seattle,5/4/11,62,42,0
,,,,0
Seattle,5/5/11,57,45,0.03
,,,,0
Seattle,5/6/11,54,46,0.13
,,,,0
Seattle,5/7/11,56,45,0.04
,,,,0
Seattle,5/8/11,58,44,0.02
,,,,0
Seattle,5/9/11,57,47,0
,,,,0
Seattle,5/10/11,59,47,0
,,,,0
Seattle,5/11/11,51,42,0.42
,,,,0
Seattle,5/12/11,60,38,0
,,,,0
Seattle,5/13/11,64,41,0
,,,,0
Seattle,5/14/11,66,48,0.97
,,,,0
Seattle,5/15/11,51,47,0.81
,,,,0
Seattle,5/16/11,56,43,0
,,,,0
Seattle,5/17/11,64,39,0
,,,,0
Seattle,5/18/11,66,46,0
,,,,0
Seattle,5/19/11,68,43,0
,,,,0
Seattle,5/20/11,70,45,0
,,,,0
Seattle,5/21/11,54,48,0.04
,,,,0
Seattle,5/22/11,60,48,0
,,,,0
Seattle,5/23/11,63,44,0
,,,,0
Seattle,5/24/11,65,47,0
,,,,0
Seattle,5/25/11,56,47,0.41
,,,,0
Seattle,5/26/11,61,45,0.01
,,,,0
Seattle,5/27/11,58,46,0.02
,,,,0
Seattle,5/28/11,62,45,0.01
,,,,0
Seattle,5/29/11,59,50,0
,,,,0
Seattle,5/30/11,61,49,0
,,,,0
Seattle,5/31/11,61,48,0.11
,,,,0
Seattle,6/1/11,59,50,0.17
,,,,0
Seattle,6/2/11,61,49,0.08
,,,,0
Seattle,6/3/11,68,48,0
,,,,0
Seattle,6/4/11,78,50,0
,,,,0
Seattle,6/5/11,71,54,0
,,,,0
Seattle,6/6/11,72,52,0
,,,,0
Seattle,6/7/11,64,50,0.21
,,,,0
Seattle,6/8/11,62,49,0
,,,,0
Seattle,6/9/11,69,50,0
,,,,0
Seattle,6/10/11,65,53,0
,,,,0
Seattle,6/11/11,66,52,0
,,,,0
Seattle,6/12/11,70,48,0.01
,,,,0
Seattle,6/13/11,68,52,0.11
,,,,0
Seattle,6/14/11,63,51,0
,,,,0
Seattle,6/15/11,65,48,0.06
,,,,0
Seattle,6/16/11,70,46,0
,,,,0
Seattle,6/17/11,71,46,0
,,,,0
Seattle,6/18/11,58,53,0.41
,,,,0
Seattle,6/19/11,63,51,0.03
,,,,0
Seattle,6/20/11,70,54,0
,,,,0
Seattle,6/21/11,78,54,0
,,,,0
Seattle,6/22/11,67,52,0
,,,,0
Seattle,6/23/11,66,50,0.07
,,,,0
Seattle,6/24/11,67,51,0.26
,,,,0
Seattle,6/25/11,68,51,0.01
,,,,0
Seattle,6/26/11,72,48,0
,,,,0
Seattle,6/27/11,69,58,0
,,,,0
Seattle,6/28/11,74,58,0
,,,,0
Seattle,6/29/11,67,54,0
,,,,0
Seattle,6/30/11,67,53,0
,,,,0
Seattle,7/1/11,72,49,0
,,,,0
Seattle,7/2/11,82,52,0
,,,,0
Seattle,7/3/11,72,56,0
,,,,0
Seattle,7/4/11,78,51,0
,,,,0
Seattle,7/5/11,81,51,0
,,,,0
Seattle,7/6/11,84,57,0
,,,,0
Seattle,7/7/11,67,54,0.03
,,,,0
Seattle,7/8/11,71,51,0
,,,,0
Seattle,7/9/11,74,52,0
,,,,0
Seattle,7/10/11,76,55,0
,,,,0
Seattle,7/11/11,75,55,0
,,,,0
Seattle,7/12/11,70,57,0.08
,,,,0
Seattle,7/13/11,73,55,0
,,,,0
Seattle,7/14/11,62,56,0.02
,,,,0
Seattle,7/15/11,76,56,0.02
,,,,0
Seattle,7/16/11,74,57,0.35
,,,,0
Seattle,7/17/11,63,55,0.07
,,,,0
Seattle,7/18/11,74,50,0
,,,,0
Seattle,7/19/11,70,55,0
,,,,0
Seattle,7/20/11,74,54,0
,,,,0
Seattle,7/21/11,70,57,0
,,,,0
Seattle,7/22/11,72,51,0
,,,,0
Seattle,7/23/11,79,54,0
,,,,0
Seattle,7/24/11,83,58,0
,,,,0
Seattle,7/25/11,63,57,0.13
,,,,0
Seattle,7/26/11,70,57,0
,,,,0
Seattle,7/27/11,72,57,0
,,,,0
Seattle,7/28/11,78,54,0
,,,,0
Seattle,7/29/11,76,60,0
,,,,0
Seattle,7/30/11,79,56,0
,,,,0
Seattle,7/31/11,71,58,0
,,,,0
Seattle,8/1/11,77,54,0
,,,,0
Seattle,8/2/11,77,55,0
,,,,0
Seattle,8/3/11,79,58,0
,,,,0
Seattle,8/4/11,81,57,0
,,,,0
Seattle,8/5/11,66,57,0
,,,,0
Seattle,8/6/11,73,58,0
,,,,0
Seattle,8/7/11,74,56,0
,,,,0
Seattle,8/8/11,70,54,0
,,,,0
Seattle,8/9/11,70,55,0
,,,,0
Seattle,8/10/11,71,55,0
,,,,0
Seattle,8/11/11,74,54,0
,,,,0
Seattle,8/12/11,76,52,0
,,,,0
Seattle,8/13/11,70,53,0
,,,,0
Seattle,8/14/11,71,55,0
,,,,0
Seattle,8/15/11,74,57,0
,,,,0
Seattle,8/16/11,78,55,0
,,,,0
Seattle,8/17/11,77,53,0
,,,,0
Seattle,8/18/11,73,54,0
,,,,0
Seattle,8/19/11,78,53,0
,,,,0
Seattle,8/20/11,85,59,0
,,,,0
Seattle,8/21/11,87,59,0
,,,,0
Seattle,8/22/11,71,60,0.12
,,,,0
Seattle,8/23/11,77,60,0
,,,,0
Seattle,8/24/11,84,57,0
,,,,0
Seattle,8/25/11,82,58,0
,,,,0
Seattle,8/26/11,84,59,0
,,,,0
Seattle,8/27/11,84,56,0
,,,,0
Seattle,8/28/11,80,54,0
,,,,0
Seattle,8/29/11,70,57,0
,,,,0
Seattle,8/30/11,69,54,0.01
,,,,0
Seattle,8/31/11,69,52,0
,,,,0
Seattle,9/1/11,73,50,0
,,,,0
Seattle,9/2/11,71,56,0
,,,,0
Seattle,9/3/11,82,53,0
,,,,0
Seattle,9/4/11,83,52,0
,,,,0
Seattle,9/5/11,82,54,0
,,,,0
Seattle,9/6/11,84,53,0
,,,,0
Seattle,9/7/11,83,54,0
,,,,0
Seattle,9/8/11,85,58,0
,,,,0
Seattle,9/9/11,85,56,0
,,,,0
Seattle,9/10/11,84,56,0
,,,,0
Seattle,9/11/11,85,59,0
,,,,0
Seattle,9/12/11,68,57,0
,,,,0
Seattle,9/13/11,64,57,0
,,,,0
Seattle,9/14/11,67,58,0
,,,,0
Seattle,9/15/11,65,54,0
,,,,0
Seattle,9/16/11,64,52,0
,,,,0
Seattle,9/17/11,62,52,0.2
,,,,0
Seattle,9/18/11,65,52,0.28
,,,,0
Seattle,9/19/11,69,54,0.01
,,,,0
Seattle,9/20/11,77,48,0
,,,,0
Seattle,9/21/11,76,60,0
,,,,0
Seattle,9/22/11,76,62,0
,,,,0
Seattle,9/23/11,80,63,0
,,,,0
Seattle,9/24/11,75,60,0
,,,,0
Seattle,9/25/11,67,55,0.19
,,,,0
Seattle,9/26/11,61,53,0.59
,,,,0
Seattle,9/27/11,65,51,0.01
,,,,0
Seattle,9/28/11,65,48,0
,,,,0
Seattle,9/29/11,77,46,0
,,,,0
Seattle,9/30/11,65,51,0.01
,,,,0
Seattle,10/1/11,59,50,0.02
,,,,0
Seattle,10/2/11,64,49,0.37
,,,,0
Seattle,10/3/11,62,52,0.1
,,,,0
Seattle,10/4/11,63,49,0.05
,,,,0
Seattle,10/5/11,55,49,0.09
,,,,0
Seattle,10/6/11,58,49,0.11
,,,,0
Seattle,10/7/11,55,50,0.06
,,,,0
Seattle,10/8/11,65,46,0.02
,,,,0
Seattle,10/9/11,60,51,0.1
,,,,0
Seattle,10/10/11,59,51,0.25
,,,,0
Seattle,10/11/11,59,52,0.89
,,,,0
Seattle,10/12/11,59,48,0
,,,,0
Seattle,10/13/11,59,43,0
,,,,0
Seattle,10/14/11,58,45,0.01
,,,,0
Seattle,10/15/11,57,43,0
,,,,0
Seattle,10/16/11,50,42,0
,,,,0
Seattle,10/17/11,61,42,0
,,,,0
Seattle,10/18/11,67,45,0
,,,,0
Seattle,10/19/11,59,47,0
,,,,0
Seattle,10/20/11,59,47,0
,,,,0
Seattle,10/21/11,58,50,0.12
,,,,0
Seattle,10/22/11,60,55,0.58
,,,,0
Seattle,10/23/11,57,48,0
,,,,0
Seattle,10/24/11,57,45,0
,,,,0
Seattle,10/25/11,54,40,0
,,,,0
Seattle,10/26/11,50,37,0.02
,,,,0
Seattle,10/27/11,54,41,0
,,,,0
Seattle,10/28/11,54,42,0.5
,,,,0
Seattle,10/29/11,56,44,0
,,,,0
Seattle,10/30/11,57,44,0.16
,,,,0
Seattle,10/31/11,53,42,0
,,,,0
Seattle,11/1/11,52,37,0
,,,,0
Seattle,11/2/11,52,34,0.35
,,,,0
Seattle,11/3/11,52,40,0
,,,,0
Seattle,11/4/11,44,37,0.05
,,,,0
Seattle,11/5/11,50,36,0
,,,,0
Seattle,11/6/11,49,32,0
,,,,0
Seattle,11/7/11,49,39,0.01
,,,,0
Seattle,11/8/11,55,42,0
,,,,0
Seattle,11/9/11,62,46,0
,,,,0
Seattle,11/10/11,59,40,0
,,,,0
Seattle,11/11/11,51,38,0.23
,,,,0
Seattle,11/12/11,49,34,0.25
,,,,0
Seattle,11/13/11,49,41,0.02
,,,,0
Seattle,11/14/11,47,35,0
,,,,0
Seattle,11/15/11,48,32,0
,,,,0
Seattle,11/16/11,52,34,0.49
,,,,0
Seattle,11/17/11,48,35,0.28
,,,,0
Seattle,11/18/11,39,33,0.08
,,,,0
Seattle,11/19/11,41,31,0
,,,,0
Seattle,11/20/11,39,27,0
,,,,0
Seattle,11/21/11,50,33,0.3
,,,,0
Seattle,11/22/11,52,41,1.76
,,,,0
Seattle,11/23/11,53,40,0.55
,,,,0
Seattle,11/24/11,45,37,0.26
,,,,0
Seattle,11/25/11,48,36,0
,,,,0
Seattle,11/26/11,51,41,0.02
,,,,0
Seattle,11/27/11,56,44,0.42
,,,,0
Seattle,11/28/11,48,37,0
,,,,0
Seattle,11/29/11,44,35,0.09
,,,,0
Seattle,11/30/11,45,37,0
,,,,0
Seattle,12/1/11,41,29,0
,,,,0
Seattle,12/2/11,44,32,0.01
,,,,0
Seattle,12/3/11,42,31,0
,,,,0
Seattle,12/4/11,43,31,0
,,,,0
Seattle,12/5/11,42,28,0
,,,,0
Seattle,12/6/11,38,28,0
,,,,0
Seattle,12/7/11,41,35,0
,,,,0
Seattle,12/8/11,40,32,0
,,,,0
Seattle,12/9/11,40,26,0
,,,,0
Seattle,12/10/11,40,31,0
,,,,0
Seattle,12/11/11,40,35,0.02
,,,,0
Seattle,12/12/11,39,28,0
,,,,0
Seattle,12/13/11,41,26,0
,,,,0
Seattle,12/14/11,40,33,0
,,,,0
Seattle,12/15/11,44,38,0.03
,,,,0
